Symbol,Name,Industry,IndustryCode,cluster_3,cluster_4,cluster_5,cluster_6,cluster_7,cluster_8,cluster_9,cluster_10,cluster_11,cluster_12,cluster_13,cluster_14
MRBK,Meridian Corp,은행,551010.0,0,3,0,0,3,0,8,8,8,8,8,8
AMSC,American Superconductor Corp,"건설장비 및 대형차, 기차, 배",521020.0,0,0,4,4,4,6,6,6,6,6,6,6
FUV,Arcimoto Inc,자동차 및 자동차 부품,531010.0,0,0,4,4,4,6,6,6,6,6,6,6
LYTS,LSI Industries Inc,주택건설,532030.0,1,1,1,1,1,1,1,1,1,1,1,1
BEEM,Beam Global,재생에너지,502010.0,0,0,4,4,4,6,6,6,6,6,6,6
CBAT,CBAK Energy Technology Inc,"건설장비 및 대형차, 기차, 배",521020.0,0,0,4,4,4,6,6,6,6,6,6,6
SND,Smart Sand Inc,건축 자재,512020.0,1,1,1,1,1,3,3,3,3,3,3,3
SPI,SPI Energy Co Ltd,재생에너지,502010.0,1,1,1,1,1,7,7,7,7,7,7,7
SUNW,Sunworks Inc,재생에너지,502010.0,1,1,1,1,1,7,7,7,7,7,7,7
GIGM,Giga Media Ltd,소프트웨어 및 IT서비스,572010.0,2,2,2,2,6,5,5,5,5,5,5,5
OPTT,Ocean Power Technologies Inc,재생에너지,502010.0,1,1,1,1,1,7,7,7,7,7,7,7
