Symbol,Name,Industry,IndustryCode,cluster_3,cluster_4,cluster_5,cluster_6,cluster_7,cluster_8,cluster_9,cluster_10,cluster_11,cluster_12,cluster_13,cluster_14
VET,Vermilion Energy Inc,오일 및 가스,501020.0,0,1,4,4,4,5,5,5,5,5,5,5
ZNH,China Southern Airlines Co Ltd ADR,운송업,524060.0,0,1,4,4,4,7,5,7,5,1,1,1
TAC,TransAlta Corp,전기 유틸리티,591010.0,2,2,2,3,2,2,2,2,2,9,9,9
AGI,Alamos Gold Inc Class A,메탈&마이닝,512010.0,2,2,2,2,1,6,6,6,6,6,6,6
WLL,Whiting Petroleum Corp,오일 및 가스,501020.0,0,0,0,0,0,0,0,0,8,0,12,12
KOF,Coca-Cola Femsa SAB de CV ADR,음료,541010.0,0,0,0,4,4,5,5,5,5,5,5,5
CIG,Companhia Energetica de Minas Gerais CEMIG ADR,전기 유틸리티,591010.0,1,1,3,1,6,1,1,1,1,11,11,11
CIG,Companhia Energetica de Minas Gerais CEMIG ADR,전기 유틸리티,591010.0,1,1,3,1,6,1,1,1,1,11,11,11
WOR,Worthington Industries Inc,메탈&마이닝,512010.0,2,3,1,3,2,2,8,8,9,9,10,10
ABM,ABM Industries Inc,전문 및 상업 서비스,522030.0,2,3,2,3,2,2,8,8,9,9,10,10
SJI,South Jersey Industries Inc,천연가스 유틸리티,591020.0,0,1,4,4,4,7,7,7,7,7,7,7
AMRC,Ameresco Inc Class A,재생에너지,502010.0,2,2,2,2,2,6,2,2,2,2,2,2
ITGR,Integer Holdings Corp,헬스케어 장비 및 용품,561010.0,2,2,3,1,1,1,6,3,3,3,3,3
KMT,Kennametal Inc,"건설장비 및 대형차, 기차, 배",521020.0,1,3,1,5,5,4,4,4,4,4,4,4
DY,Dycom Industries Inc,건설 및 엔지니어링,522010.0,0,0,1,5,5,4,4,8,10,10,10,13
ERJ,Embraer SA ADR,우주항공 및 국방,521010.0,0,1,4,4,4,5,5,5,5,5,5,5
USM,United States Cellular Corp,통신 서비스,574010.0,0,1,4,4,6,7,7,7,7,7,7,7
PIPR,Piper Sandler Companies,투자은행 및 서비스,551020.0,2,2,2,3,2,2,2,9,9,9,9,9
YELP,Yelp Inc,소프트웨어 및 IT서비스,572010.0,1,1,4,5,5,4,4,4,4,4,4,13
PVG,Pretium Resources Inc,메탈&마이닝,512010.0,2,2,2,2,1,6,6,6,6,2,2,2
HTH,Hilltop Holdings Inc,은행,551010.0,2,3,1,3,2,2,8,9,9,9,9,8
PRMW,Primo Water Corp,음료,541010.0,1,3,1,3,3,3,3,3,3,3,3,4
CSTM,Constellium SE Class A,메탈&마이닝,512010.0,2,3,2,3,3,2,3,9,9,9,9,9
EDU,New Oriental Education & Technology Group Inc ADR,교육서비스,631010.0,2,2,3,1,1,1,1,1,1,6,6,6
GKOS,Glaukos Corp,헬스케어 장비 및 용품,561010.0,2,2,3,1,1,1,1,3,3,11,11,3
NGVT,Ingevity Corp,화학,511010.0,1,3,3,1,6,1,1,1,1,11,11,11
BRC,Brady Corp Class A,전문 및 상업 서비스,522030.0,2,2,3,1,1,1,6,3,3,6,3,3
CGAU,Centerra Gold Inc,메탈&마이닝,512010.0,2,2,2,2,1,6,6,6,6,6,6,6
CNNE,Cannae Holdings Inc,호텔 및 엔터테인먼트,533010.0,2,2,2,2,1,6,6,6,6,6,6,6
IRT,Independence Realty Trust Inc,주택 및 상업용 리츠,601020.0,2,2,2,3,2,2,2,2,2,2,9,9
SHO,Sunstone Hotel Investors Inc,주택 및 상업용 리츠,601020.0,0,1,4,4,4,5,5,7,7,7,5,5
NHI,National Health Investors Inc,주택 및 상업용 리츠,601020.0,0,1,4,4,6,7,7,7,7,7,7,7
BDC,Belden Inc,커뮤니케이션 및 네트워킹,571020.0,0,1,4,4,4,5,5,5,5,5,0,13
TPH,Tri Pointe Homes Inc (Delaware),주택건설,532030.0,2,2,2,3,2,2,2,2,9,9,9,9
HLIO,Helios Technologies Inc,"건설장비 및 대형차, 기차, 배",521020.0,2,3,1,3,2,2,8,9,9,9,9,9
EBS,Emergent BioSolutions Inc,제약,562010.0,2,2,3,2,1,6,6,6,6,6,6,6
BOOT,Boot Barn Holdings Inc,전문품 상점,534030.0,2,2,2,3,2,2,2,2,2,2,9,9
PRG,PROG Holdings Inc,"개인, 가정 용품 및 서비스",542010.0,2,2,3,1,1,1,1,3,3,11,11,3
NVTA,Invitae Corp,생명과학 및 메디컬 리서치,562020.0,2,2,2,2,1,6,6,6,6,6,6,6
RIG,Transocean Ltd,오일 및 가스 장비 및 서비스,501030.0,0,1,4,4,4,5,5,5,5,5,5,5
ABR,Arbor Realty Trust Inc,주택 및 상업용 리츠,601020.0,2,2,2,2,2,6,2,3,3,3,3,3
KAI,Kadant Inc,"건설장비 및 대형차, 기차, 배",521020.0,2,2,2,3,2,2,2,2,2,2,9,9
RLJ,RLJ Lodging Trust,주택 및 상업용 리츠,601020.0,0,0,4,4,4,5,5,5,5,5,5,5
ENR,Energizer Holdings Inc,"건설장비 및 대형차, 기차, 배",521020.0,0,1,4,4,6,7,7,7,7,1,1,1
FBC,Flagstar Bancorp Inc,은행,551010.0,2,3,2,3,3,3,3,3,3,3,3,3
SCL,Stepan Co,화학,511010.0,2,2,2,2,1,6,6,6,6,6,6,6
DDD,3D Systems Corp,전자 장비 및 부품,571040.0,2,3,1,3,2,2,8,8,9,9,10,10
UNFI,United Natural Foods Inc,식품 및 약품소매,543010.0,0,0,0,0,0,0,0,8,10,10,0,0
HMY,Harmony Gold Mining Company Ltd ADR,메탈&마이닝,512010.0,2,2,2,2,1,6,6,6,6,6,6,6
TDS,Telephone and Data Systems Inc,통신 서비스,574010.0,0,1,4,4,4,7,7,7,7,7,7,7
GCP,GCP Applied Technologies Inc,건축 자재,512020.0,0,0,4,4,5,5,5,5,5,5,0,13
