Symbol,Name,Industry,IndustryCode,cluster_3,cluster_4,cluster_5,cluster_6,cluster_7,cluster_8,cluster_9,cluster_10,cluster_11,cluster_12,cluster_13,cluster_14
CMCO,Columbus McKinnon Corp,"건설장비 및 대형차, 기차, 배",521020.0,1,3,3,3,6,1,1,1,1,1,12,12
ASTE,Astec Industries Inc,"건설장비 및 대형차, 기차, 배",521020.0,0,0,0,4,4,7,7,7,7,7,7,7
SRCE,1st Source Corp,은행,551010.0,2,2,2,2,2,3,3,3,3,3,3,3
HCSG,Healthcare Services Group Inc,전문 및 상업 서비스,522030.0,2,2,4,5,5,5,5,5,5,5,5,5
GABC,German American Bancorp Inc,은행,551010.0,0,1,0,4,6,7,1,7,7,7,7,7
HTLD,Heartland Express Inc,화물 및 물류 서비스,524050.0,2,2,4,5,5,2,2,6,5,5,5,5
APOG,Apogee Enterprises Inc,주택건설,532030.0,2,0,4,5,5,5,5,5,5,5,5,5
ERII,Energy Recovery Inc,"건설장비 및 대형차, 기차, 배",521020.0,1,1,1,1,1,4,4,4,4,4,4,4
MATW,Matthews International Corp Class A,미디어 및 출판,533020.0,2,0,4,5,5,5,5,5,5,5,5,5
BLNK,Blink Charging Co,전기 유틸리티,591010.0,1,1,1,4,1,4,4,9,9,9,9,9
FORR,Forrester Research Inc,미디어 및 출판,533020.0,0,1,0,4,6,3,3,3,7,7,7,13
TGLS,Tecnoglass Inc,주택건설,532030.0,0,1,1,4,1,7,7,9,9,9,9,13
FARO,FARO Technologies Inc,전자 장비 및 부품,571040.0,1,3,3,3,3,1,8,8,8,8,12,12
HA,Hawaiian Holdings Inc,운송업,524060.0,2,2,4,5,5,5,5,5,5,5,5,5
HURN,Huron Consulting Group Inc,전문 및 상업 서비스,522030.0,2,2,2,2,6,6,6,6,6,6,6,6
PEBO,Peoples Bancorp Inc,은행,551010.0,2,2,2,2,2,3,3,3,3,3,3,3
QCRH,QCR Holdings Inc,은행,551010.0,0,0,0,4,4,7,7,7,7,7,7,7
GLDD,Great Lakes Dredge & Dock Corp,건설 및 엔지니어링,522010.0,1,3,3,3,3,1,8,8,8,8,8,8
IESC,IES Holdings Inc,건설 및 엔지니어링,522010.0,1,1,1,1,1,4,4,4,4,4,4,4
AMWD,American Woodmark Corp,주택건설,532030.0,2,2,2,2,2,0,0,0,0,11,11,11
HOLI,Hollysys Automation Technologies Ltd,"건설장비 및 대형차, 기차, 배",521020.0,2,2,4,5,5,5,5,5,5,5,5,5
SWBI,Smith & Wesson Brands Inc,레저 상품,532050.0,0,1,1,4,1,7,7,9,9,9,9,9
HSII,Heidrick & Struggles International Inc,전문 및 상업 서비스,522030.0,1,1,1,1,6,4,1,1,1,1,1,1
STRL,Sterling Construction Company Inc,건설 및 엔지니어링,522010.0,1,1,1,1,1,4,4,4,4,4,12,12
CLFD,Clearfield Inc,커뮤니케이션 및 네트워킹,571020.0,1,1,1,1,1,4,4,4,4,4,4,4
TILE,Interface Inc,가정용품,532040.0,2,2,4,5,5,5,5,5,5,5,5,5
EGLE,Eagle Bulk Shipping Inc,화물 및 물류 서비스,524050.0,2,2,4,5,5,6,6,6,6,6,6,6
TITN,Titan Machinery Inc,"건설장비 및 대형차, 기차, 배",521020.0,0,1,1,4,1,7,7,9,9,9,9,13
DSKE,Daseke Inc,화물 및 물류 서비스,524050.0,0,0,4,0,5,5,5,5,10,10,10,10
HCCI,Heritage-Crystal Clean Inc,전문 및 상업 서비스,522030.0,1,3,3,3,6,1,1,1,1,1,1,1
CRAI,CRA International Inc,전문 및 상업 서비스,522030.0,1,1,1,1,1,4,4,4,4,4,4,4
KELYA,Kelly Services Inc Class A,전문 및 상업 서비스,522030.0,2,2,2,2,2,2,2,3,3,3,3,3
SP,SP Plus Corp,운송 인프라,524070.0,2,2,2,2,2,2,2,2,2,3,3,3
VSEC,VSE Corp,우주항공 및 국방,521010.0,0,0,0,0,4,7,7,7,7,7,7,7
MBWM,Mercantile Bank Corp,은행,551010.0,2,2,2,2,2,3,3,3,3,3,3,3
UFPT,UFP Technologies Inc,헬스케어 장비 및 용품,561010.0,1,3,3,1,3,4,8,4,4,4,4,4
BLBD,Blue Bird Corp,"건설장비 및 대형차, 기차, 배",521020.0,0,2,2,2,6,3,3,3,3,3,3,3
RGP,Resources Connection Inc,전문 및 상업 서비스,522030.0,2,2,2,2,2,3,3,3,3,3,3,3
