Symbol,Name,Industry,IndustryCode,cluster_3,cluster_4,cluster_5,cluster_6,cluster_7,cluster_8,cluster_9,cluster_10,cluster_11,cluster_12,cluster_13,cluster_14
DOV,Dover Corp,"건설장비 및 대형차, 기차, 배",521020.0,1,3,3,4,3,7,7,7,7,3,7,7
CS,Credit Suisse Group AG ADR,은행,551010.0,2,2,2,5,5,4,4,4,4,4,4,4
EIX,Edison International,전기 유틸리티,591010.0,2,2,0,2,2,0,0,0,0,9,0,13
SYF,Synchrony Financial,은행,551010.0,1,1,4,1,4,2,2,2,2,2,2,2
PCG,PG&E Corp,전기 유틸리티,591010.0,2,2,2,2,2,4,4,0,0,0,0,13
PKI,PerkinElmer Inc,헬스케어 장비 및 용품,561010.0,1,3,3,4,3,7,7,7,7,3,7,7
MGA,Magna International Inc,자동차 및 자동차 부품,531010.0,1,1,4,4,6,2,2,2,3,2,3,3
URI,United Rentals Inc,전문 및 상업 서비스,522030.0,1,3,4,4,6,2,2,2,3,3,3,3
FE,FirstEnergy Corp,전기 유틸리티,591010.0,0,3,3,3,1,1,1,1,1,10,1,1
HPE,Hewlett Packard Enterprise Co,"컴퓨터, 전화 및 가전제품",571060.0,0,0,1,0,0,5,5,5,5,5,5,5
AEE,Ameren Corp,복합 유틸리티,591040.0,1,3,3,3,3,7,7,1,7,7,12,12
CNHI,CNH Industrial NV,"건설장비 및 대형차, 기차, 배",521020.0,1,1,4,1,4,2,2,2,5,2,2,2
CLR,Continental Resources Inc,오일 및 가스,501020.0,0,0,0,0,0,0,0,9,9,5,5,9
K,Kellogg Co,식품 및 담배,541020.0,2,2,2,5,5,4,4,4,4,4,4,4
CCL,Carnival Corp,호텔 및 엔터테인먼트,533010.0,2,2,0,2,2,0,0,0,0,0,0,13
FTS,Fortis Inc,전기 유틸리티,591010.0,1,3,3,3,3,7,7,7,7,7,12,12
PPL,PPL Corp,복합 유틸리티,591040.0,2,2,2,2,2,4,4,4,4,4,4,4
TTM,Tata Motors Ltd ADR,자동차 및 자동차 부품,531010.0,2,2,2,5,5,6,4,4,8,8,8,8
MGM,MGM Resorts International,호텔 및 엔터테인먼트,533010.0,0,1,4,1,4,2,2,2,5,2,2,2
ETR,Entergy Corp,전기 유틸리티,591010.0,1,3,3,3,3,1,1,1,1,1,12,12
DRE,Duke Realty Corp,주택 및 상업용 리츠,601020.0,1,3,3,4,6,7,7,7,7,3,7,7
ESS,Essex Property Trust Inc,주택 및 상업용 리츠,601020.0,1,3,3,3,1,1,1,1,1,1,1,1
VTR,Ventas Inc,주택 및 상업용 리츠,601020.0,2,2,0,2,0,0,0,9,9,9,9,9
RCI,Rogers Communications Inc Class B,통신 서비스,574010.0,0,0,1,0,1,5,5,5,10,10,10,10
FLT,Fleetcor Technologies Inc,전문 및 상업 서비스,522030.0,1,3,3,3,3,1,1,1,1,1,12,12
TDY,Teledyne Technologies Inc,전자 장비 및 부품,571040.0,1,3,3,3,3,7,7,7,7,7,12,12
CTRA,Coterra Energy Inc,오일 및 가스,501020.0,2,2,0,2,2,0,4,0,0,0,0,13
BBD,Banco Bradesco SA ADR,은행,551010.0,2,0,0,0,0,0,0,9,9,9,9,0
TYL,Tyler Technologies Inc,소프트웨어 및 IT서비스,572010.0,1,3,3,4,3,7,7,7,7,7,7,7
FMS,Fresenius Medical Care AG & Co KGaA ADR,헬스케어 업체 및 서비스,561020.0,2,2,0,2,2,0,4,0,0,0,0,13
WPM,Wheaton Precious Metals Corp,메탈&마이닝,512010.0,1,3,3,3,3,3,7,7,7,7,12,12
BRO,Brown & Brown Inc,보험,553010.0,1,3,3,4,3,7,7,7,7,7,7,7
WPP,WPP PLC ADR,미디어 및 출판,533020.0,2,2,2,5,5,4,4,4,4,4,4,4
DRI,Darden Restaurants Inc,호텔 및 엔터테인먼트,533010.0,1,3,3,3,1,2,2,2,1,1,1,1
BXP,Boston Properties Inc,주택 및 상업용 리츠,601020.0,2,0,0,0,0,0,0,9,9,9,9,0
GIB,CGI Inc Class A,소프트웨어 및 IT서비스,572010.0,1,3,3,3,3,7,7,1,1,1,1,1
CMS,CMS Energy Corp,복합 유틸리티,591040.0,1,3,3,3,3,1,1,1,7,7,12,12
SHG,Shinhan Financial Group Co Ltd ADR,은행,551010.0,2,2,0,2,2,0,0,0,0,0,0,13
GPC,Genuine Parts Co,자동차 및 자동차 부품,531010.0,1,1,4,4,6,2,2,2,2,3,2,2
IP,International Paper Co,용기 및 포장,513020.0,0,1,1,1,4,6,8,8,8,8,8,8
CTLT,Catalent Inc,제약,562010.0,1,3,3,4,3,7,7,7,7,7,7,7
VICI,VICI Properties Inc,주택 및 상업용 리츠,601020.0,1,3,4,4,6,7,2,7,3,3,7,7
MOS,Mosaic Co,화학,511010.0,0,1,1,1,4,6,6,6,6,6,6,6
CLX,Clorox Co,"개인, 가정 용품 및 서비스",542010.0,1,3,3,3,3,3,3,3,7,7,12,12
OMC,Omnicom Group Inc,미디어 및 출판,533020.0,2,0,0,0,0,0,0,9,9,9,9,9
UDR,UDR Inc,주택 및 상업용 리츠,601020.0,1,3,3,4,1,2,2,2,1,1,1,1
NVR,NVR Inc,주택건설,532030.0,1,3,3,3,3,7,7,7,7,7,7,7
AMCR,Amcor PLC,용기 및 포장,513020.0,0,1,4,1,4,6,8,8,6,8,11,11
PEAK,Healthpeak Properties Inc,주택 및 상업용 리츠,601020.0,1,1,4,3,1,1,6,6,6,11,11,11
MRO,Marathon Oil Corp,오일 및 가스,501020.0,2,0,0,0,0,0,0,9,9,5,9,9
AGR,Avangrid Inc,전기 유틸리티,591010.0,0,3,1,3,1,1,1,1,10,10,1,10
CNP,CenterPoint Energy Inc,복합 유틸리티,591040.0,0,0,1,0,0,5,5,9,9,5,9,5
CAG,Conagra Brands Inc,식품 및 담배,541020.0,2,2,2,5,5,6,8,8,8,8,8,8
MKL,Markel Corp,보험,553010.0,0,1,1,1,1,1,5,1,5,1,1,1
CPT,Camden Property Trust,주택 및 상업용 리츠,601020.0,1,3,4,4,6,2,2,2,2,3,7,7
BR,Broadridge Financial Solutions Inc,전문 및 상업 서비스,522030.0,1,3,3,3,3,7,7,7,7,7,12,12
CE,Celanese Corp,화학,511010.0,1,3,4,4,6,2,2,2,2,2,3,3
ALLY,Ally Financial Inc,은행,551010.0,1,3,4,4,6,2,2,2,2,3,2,2
FMX,Fomento Economico Mexicano SAB de CV ADR,음료,541010.0,2,0,0,0,0,0,0,9,9,9,9,0
CRL,Charles River Laboratories International Inc,생명과학 및 메디컬 리서치,562020.0,1,3,4,4,6,7,7,7,3,3,7,7
WAB,Westinghouse Air Brake Technologies Corp,"건설장비 및 대형차, 기차, 배",521020.0,0,1,1,1,4,6,8,8,5,8,5,9
CF,CF Industries Holdings Inc,화학,511010.0,0,1,1,1,1,2,2,2,5,2,2,2
EMN,Eastman Chemical Co,화학,511010.0,1,1,4,1,4,2,2,2,5,2,2,2
DGX,Quest Diagnostics Inc,헬스케어 업체 및 서비스,561020.0,1,3,4,4,6,7,7,7,3,3,7,7
XYL,Xylem Inc,"건설장비 및 대형차, 기차, 배",521020.0,1,3,3,4,3,7,7,7,3,7,7,7
J,Jacobs Engineering Group Inc,건설 및 엔지니어링,522010.0,1,3,3,4,3,7,7,7,7,7,7,7
BEN,Franklin Resources Inc,투자은행 및 서비스,551020.0,2,2,2,2,2,4,4,0,0,0,0,13
TXT,Textron Inc,우주항공 및 국방,521010.0,0,1,1,1,4,5,5,2,5,2,5,2
BURL,Burlington Stores Inc,다양한 소매업,534020.0,1,3,3,3,3,7,7,7,7,7,12,12
L,Loews Corp,보험,553010.0,0,1,1,1,4,5,5,5,5,2,5,5
AVY,Avery Dennison Corp,용기 및 포장,513020.0,1,3,4,4,6,7,7,7,3,3,7,7
AER,AerCap Holdings NV,전문 및 상업 서비스,522030.0,0,1,1,1,4,5,5,5,5,5,5,5
TFX,Teleflex Inc,헬스케어 장비 및 용품,561010.0,1,3,3,3,3,7,1,1,7,7,12,12
FMC,FMC Corp,화학,511010.0,1,3,3,3,3,7,3,3,7,7,12,12
CCK,Crown Holdings Inc,용기 및 포장,513020.0,1,3,4,4,6,7,7,7,3,3,7,7
BBWI,Bath & Body Works Inc,전문품 상점,534030.0,2,1,2,5,5,6,6,6,6,6,6,6
SUZ,Suzano SA ADR,종이 및 임산물,513010.0,1,3,3,3,1,1,1,1,1,10,1,10
KIM,Kimco Realty Corp,주택 및 상업용 리츠,601020.0,2,2,2,5,5,6,6,6,6,6,6,6
TRGP,Targa Resources Corp,오일 및 가스 장비 및 서비스,501030.0,2,2,2,5,5,6,4,4,4,6,4,9
CAH,Cardinal Health Inc,식품 및 약품소매,543010.0,2,2,2,5,5,4,4,4,4,4,4,4
BAP,Credicorp Ltd,은행,551010.0,0,0,0,0,0,0,0,9,10,9,10,0
HWM,Howmet Aerospace Inc,우주항공 및 국방,521010.0,1,1,4,1,4,2,2,2,6,2,2,2
ATO,Atmos Energy Corp,천연가스 유틸리티,591020.0,1,3,3,3,1,1,1,1,1,10,1,1
EVRG,Evergy Inc,전기 유틸리티,591010.0,1,3,3,3,1,1,1,1,1,1,1,1
AES,AES Corp,전기 유틸리티,591010.0,1,3,3,4,3,7,7,7,3,7,7,7
BG,Bunge Ltd,식품 및 담배,541020.0,0,1,4,1,4,6,8,8,6,6,6,6
PWR,Quanta Services Inc,건설 및 엔지니어링,522010.0,1,3,4,4,6,2,2,7,2,3,7,7
PKG,Packaging Corp of America,용기 및 포장,513020.0,1,3,4,4,6,2,3,3,3,2,3,3
AMH,American Homes 4 Rent Class A,주택 및 상업용 리츠,601020.0,1,3,4,4,6,7,7,7,7,3,7,7
AAP,Advance Auto Parts Inc,전문품 상점,534030.0,1,3,4,4,6,2,2,2,2,3,7,7
FNF,Fidelity National Financial Inc,보험,553010.0,1,3,3,3,1,1,1,1,1,1,1,1
IPG,Interpublic Group of Companies Inc,미디어 및 출판,533020.0,1,1,4,4,6,2,2,2,2,2,2,2
AA,Alcoa Corp,메탈&마이닝,512010.0,0,1,1,1,4,6,8,8,8,8,5,5
SSL,Sasol Ltd ADR,화학,511010.0,2,2,0,2,2,0,0,0,0,0,0,13
FICO,Fair Isaac Corp,소프트웨어 및 IT서비스,572010.0,1,3,3,3,3,7,7,7,7,7,12,12
CPB,Campbell Soup Co,식품 및 담배,541020.0,2,2,2,5,5,4,4,4,4,4,4,4
WLK,Westlake Chemical Corp,화학,511010.0,0,1,1,1,4,5,8,8,5,2,5,5
LNC,Lincoln National Corp,보험,553010.0,0,0,1,1,4,5,8,8,8,8,5,5
BLDR,Builders FirstSource Inc,주택건설,532030.0,1,3,4,4,6,2,2,7,2,3,7,7
CMA,Comerica Inc,은행,551010.0,0,0,1,1,0,5,5,5,5,5,5,5
IRM,Iron Mountain Inc,주택 및 상업용 리츠,601020.0,0,1,4,1,4,6,2,2,6,6,2,6
CNA,CNA Financial Corp,보험,553010.0,0,0,1,0,0,5,5,5,9,5,5,5
SC,Santander Consumer USA Holdings Inc,은행,551010.0,1,3,4,4,6,2,2,2,2,3,7,7
LDOS,Leidos Holdings Inc,소프트웨어 및 IT서비스,572010.0,1,3,3,3,3,7,7,7,7,7,12,12
ENIA,Enel Americas SA ADR,전기 유틸리티,591010.0,2,0,0,2,2,0,0,0,0,0,0,0
FBHS,Fortune Brands Home & Security Inc,주택건설,532030.0,1,3,4,4,6,3,3,3,3,3,3,3
KEP,Korea Electric Power Corp ADR,전기 유틸리티,591010.0,2,2,2,5,2,4,4,4,4,4,4,4
CSL,Carlisle Companies Inc,주택건설,532030.0,1,3,4,4,6,7,7,7,2,3,7,7
AFG,American Financial Group Inc,보험,553010.0,0,1,1,1,4,5,5,2,5,2,2,2
WHR,Whirlpool Corp,가정용품,532040.0,1,1,4,4,6,3,6,6,6,3,11,11
NI,NiSource Inc,복합 유틸리티,591040.0,0,0,1,0,1,1,1,5,10,10,10,10
WES,Western Midstream Partners Common Units,오일 및 가스,501020.0,2,2,2,2,2,4,4,0,0,0,0,13
OVV,Ovintiv Inc,오일 및 가스,501020.0,2,2,0,2,2,0,0,0,0,0,0,13
CUBE,CubeSmart,주택 및 상업용 리츠,601020.0,1,3,4,4,6,2,2,2,2,3,7,7
RPM,RPM International Inc,화학,511010.0,1,3,3,3,3,7,7,7,7,7,12,12
WBS,Webster Financial Corp,은행,551010.0,0,0,1,1,0,5,5,5,5,5,5,5
MTN,Vail Resorts Inc,호텔 및 엔터테인먼트,533010.0,1,3,4,3,1,2,2,2,3,2,1,3
JNPR,Juniper Networks Inc,커뮤니케이션 및 네트워킹,571020.0,0,1,1,1,4,6,8,8,5,6,5,6
LSI,Life Storage Inc,주택 및 상업용 리츠,601020.0,1,3,4,4,6,2,2,7,2,3,7,7
H,Hyatt Hotels Corp Class A,호텔 및 엔터테인먼트,533010.0,0,1,1,1,1,5,5,5,5,1,1,1
NLY,Annaly Capital Management Inc,주택 및 상업용 리츠,601020.0,2,2,0,2,2,0,0,0,0,0,0,13
DVA,DaVita Inc,헬스케어 업체 및 서비스,561020.0,1,3,4,4,6,3,3,3,3,3,3,3
ALLE,Allegion PLC,커뮤니케이션 및 네트워킹,571020.0,1,3,3,3,3,7,7,7,7,7,12,12
UHS,Universal Health Services Inc Class B,헬스케어 업체 및 서비스,561020.0,1,1,1,3,1,1,1,1,1,1,1,1
GL,Globe Life Inc,보험,553010.0,1,3,3,3,1,1,1,1,1,1,1,1
BCH,Banco de Chile ADR,은행,551010.0,2,0,0,0,0,0,0,9,9,9,9,0
DAR,Darling Ingredients Inc,식품 및 담배,541020.0,1,3,4,4,6,7,3,7,3,3,7,7
IVZ,Invesco Ltd,투자은행 및 서비스,551020.0,2,2,2,5,5,6,4,8,8,8,8,8
VST,Vistra Corp,전기 유틸리티,591010.0,0,0,1,0,1,1,1,5,10,10,10,10
SCI,Service Corporation International,"개인, 가정 용품 및 서비스",542010.0,1,3,3,3,3,7,7,7,7,1,7,7
WFG,West Fraser Timber Co Ltd,종이 및 임산물,513010.0,1,1,4,1,4,2,2,2,5,2,2,2
BKI,Black Knight Inc,소프트웨어 및 IT서비스,572010.0,1,3,3,3,3,7,7,7,7,7,12,12
TPR,Tapestry Inc,전문품 상점,534030.0,0,2,1,1,4,6,8,8,8,8,8,8
LUMN,Lumen Technologies Inc,통신 서비스,574010.0,2,2,2,5,5,4,4,4,4,4,4,4
MMP,Magellan Midstream Partners Units,오일 및 가스 장비 및 서비스,501030.0,2,2,0,2,2,0,0,0,0,0,0,13
ACM,AECOM,건설 및 엔지니어링,522010.0,1,3,4,4,6,2,2,7,2,3,7,7
GFI,Gold Fields Ltd ADR,메탈&마이닝,512010.0,1,3,3,3,3,3,7,7,7,7,12,12
WAL,Western Alliance Bancorp,은행,551010.0,1,1,4,4,6,2,2,2,2,2,2,2
RS,Reliance Steel & Aluminum Co,메탈&마이닝,512010.0,1,3,4,4,6,7,7,7,3,3,7,7
TAP,Molson Coors Beverage Co Class B,음료,541010.0,2,2,2,2,2,4,4,0,0,0,0,13
TAP,Molson Coors Beverage Co Class A,음료,541010.0,2,2,2,2,2,4,4,0,0,0,0,13
HUBB,Hubbell Inc,"건설장비 및 대형차, 기차, 배",521020.0,1,3,4,4,6,7,7,7,3,3,7,7
SKM,SK Telecom Co Ltd ADR,통신 서비스,574010.0,0,1,1,1,4,6,8,8,5,8,8,8
BAH,Booz Allen Hamilton Holding Corp Class A,소프트웨어 및 IT서비스,572010.0,1,3,3,3,3,7,7,7,7,7,12,12
CLF,Cleveland-Cliffs Inc,메탈&마이닝,512010.0,1,1,4,4,6,2,2,2,2,3,2,2
SNX,TD Synnex Corp,"컴퓨터, 전화 및 가전제품",571060.0,1,3,4,4,6,2,2,2,3,3,3,3
MHK,Mohawk Industries Inc,가정용품,532040.0,2,2,2,2,2,6,8,8,8,8,8,8
NRG,NRG Energy Inc,전기 유틸리티,591010.0,1,3,3,3,1,1,1,1,1,1,1,1
FHN,First Horizon Corp,은행,551010.0,0,0,1,1,4,6,8,8,8,8,5,5
AMC,AMC Entertainment Holdings Inc Class A,호텔 및 엔터테인먼트,533010.0,2,1,2,5,5,6,6,6,6,6,6,6
LII,Lennox International Inc,"건설장비 및 대형차, 기차, 배",521020.0,1,3,3,3,3,7,7,7,7,7,12,12
LW,Lamb Weston Holdings Inc,식품 및 담배,541020.0,1,3,3,3,1,1,1,1,1,10,1,10
LAD,Lithia Motors Inc Class A,전문품 상점,534030.0,1,3,4,4,6,3,3,3,3,3,3,3
FRT,Federal Realty Investment Trust,주택 및 상업용 리츠,601020.0,2,2,0,2,0,0,0,9,9,9,9,9
SEE,Sealed Air Corp,용기 및 포장,513020.0,1,1,4,1,4,2,2,6,6,6,6,6
TEVA,Teva Pharmaceutical Industries Ltd ADR,제약,562010.0,2,2,2,5,5,4,4,4,4,4,4,4
CABO,Cable One Inc,통신 서비스,574010.0,1,3,3,3,3,7,7,7,7,7,12,12
ARMK,Aramark,호텔 및 엔터테인먼트,533010.0,0,0,1,0,0,5,5,9,9,5,5,5
BSAC,Banco Santander-Chile ADR,은행,551010.0,0,0,0,0,0,0,0,9,9,5,9,0
AIZ,Assurant Inc,보험,553010.0,1,3,3,4,3,7,7,7,7,7,7,7
SQM,Sociedad Quimica y Minera de Chile SA ADR,화학,511010.0,0,1,1,1,4,2,8,8,5,2,2,2
Y,Alleghany Corp,보험,553010.0,0,0,1,3,1,1,1,1,1,1,1,1
HESM,Hess Midstream LP Class A,오일 및 가스 장비 및 서비스,501030.0,0,1,2,5,4,6,6,6,6,6,6,6
JEF,Jefferies Financial Group Inc,투자은행 및 서비스,551020.0,1,1,4,4,6,2,2,2,2,2,2,2
WF,Woori Financial Group Inc ADR,은행,551010.0,0,0,0,0,0,0,0,9,9,5,9,13
BHC,Bausch Health Companies Inc,제약,562010.0,2,2,2,5,5,4,6,4,4,4,4,4
DXC,DXC Technology Co,소프트웨어 및 IT서비스,572010.0,2,0,0,2,0,0,0,0,0,0,0,13
OC,Owens Corning,주택건설,532030.0,1,1,4,1,6,2,2,2,3,2,3,3
ST,Sensata Technologies Holding PLC,전자 장비 및 부품,571040.0,0,1,4,1,4,2,2,2,5,2,2,2
THC,Tenet Healthcare Corp,헬스케어 업체 및 서비스,561020.0,1,3,4,4,6,2,2,2,2,3,7,7
JBL,Jabil Inc,전자 장비 및 부품,571040.0,1,3,4,4,6,2,2,7,2,3,7,7
RL,Ralph Lauren Corp Class A,섬유 및 의류,532020.0,0,1,1,1,1,5,5,5,5,5,5,5
EQT,EQT Corp,오일 및 가스,501020.0,2,2,2,5,5,4,4,4,4,4,4,4
TPL,Texas Pacific Land Corp,오일 및 가스,501020.0,1,3,3,4,6,2,2,2,3,1,3,3
AU,AngloGold Ashanti Ltd ADR,메탈&마이닝,512010.0,1,3,3,3,3,3,7,7,7,7,12,12
ARW,Arrow Electronics Inc,반도체 및 반도체 장비,571010.0,1,1,4,4,6,2,2,2,2,3,2,2
G,Genpact Ltd,전문 및 상업 서비스,522030.0,1,3,3,3,3,7,7,7,7,7,12,12
BERY,Berry Global Group Inc,용기 및 포장,513020.0,1,1,4,1,4,2,2,2,5,2,2,2
EBR,Centrais Eletricas Brasileiras SA ADR,전기 유틸리티,591010.0,0,3,3,3,1,1,1,1,1,10,1,1
EBR,Centrais Eletricas Brasileiras SA ADR,전기 유틸리티,591010.0,0,3,3,3,1,1,1,1,1,10,1,1
OLN,Olin Corp,화학,511010.0,0,1,4,1,4,2,2,2,5,2,2,2
KSS,Kohls Corp,다양한 소매업,534020.0,0,0,1,0,0,5,5,9,9,5,5,5
SF,Stifel Financial Corp,투자은행 및 서비스,551020.0,1,3,4,4,6,2,2,2,2,3,2,2
PFGC,Performance Food Group Co,식품 및 약품소매,543010.0,1,3,3,3,1,1,1,1,1,1,1,1
ORI,Old Republic International Corp,보험,553010.0,0,1,1,1,1,5,5,2,5,2,2,1
PLNT,Planet Fitness Inc Class A,호텔 및 엔터테인먼트,533010.0,1,3,3,3,3,7,1,1,1,1,12,12
WU,Western Union Co,전문 및 상업 서비스,522030.0,1,3,3,3,3,1,1,1,1,11,11,11
VNO,Vornado Realty Trust,주택 및 상업용 리츠,601020.0,2,2,0,2,2,0,0,0,0,0,0,13
KRC,Kilroy Realty Corp,주택 및 상업용 리츠,601020.0,0,0,0,0,0,0,0,9,9,9,9,0
COTY,Coty Inc Class A,"개인, 가정 용품 및 서비스",542010.0,2,2,2,5,5,4,4,4,4,4,4,4
BYD,Boyd Gaming Corp,호텔 및 엔터테인먼트,533010.0,1,1,4,4,6,2,2,2,2,2,2,2
VOYA,Voya Financial Inc,투자은행 및 서비스,551020.0,1,3,3,3,3,7,7,7,1,1,1,1
SMG,Scotts Miracle-Gro Co,화학,511010.0,1,3,3,4,3,3,3,3,3,7,3,3
PNW,Pinnacle West Capital Corp,전기 유틸리티,591010.0,0,0,1,0,1,1,1,5,10,10,10,10
TPX,Tempur Sealy International Inc,가정용품,532040.0,1,3,4,4,6,7,7,7,2,3,7,7
FAF,First American Financial Corp,보험,553010.0,1,3,3,3,1,2,2,2,1,1,1,1
OSK,Oshkosh Corp,"건설장비 및 대형차, 기차, 배",521020.0,1,3,4,4,6,2,2,2,3,2,3,3
SNV,Synovus Financial Corp,은행,551010.0,0,1,1,1,4,5,8,8,5,8,5,5
FR,First Industrial Realty Trust Inc,주택 및 상업용 리츠,601020.0,1,3,3,4,3,7,7,7,7,7,7,7
XPO,XPO Logistics Inc,화물 및 물류 서비스,524050.0,1,3,4,4,6,2,3,3,3,2,3,3
RGA,Reinsurance Group of America Inc,보험,553010.0,0,0,1,0,0,5,5,5,10,5,10,0
M,Macy's Inc,다양한 소매업,534020.0,2,2,2,5,5,4,4,4,4,4,4,4
PAG,Penske Automotive Group Inc,전문품 상점,534030.0,1,1,4,4,6,2,2,2,2,3,2,2
BRX,Brixmor Property Group Inc,주택 및 상업용 리츠,601020.0,0,1,2,5,5,6,6,6,6,6,6,6
NNN,National Retail Properties Inc,주택 및 상업용 리츠,601020.0,0,0,1,0,1,1,1,5,10,9,1,1
HST,Host Hotels & Resorts Inc,주택 및 상업용 리츠,601020.0,0,0,0,0,0,0,0,9,9,9,9,9
STWD,Starwood Property Trust Inc,주택 및 상업용 리츠,601020.0,0,1,1,1,4,5,5,6,5,6,5,5
BC,Brunswick Corp,레저 상품,532050.0,1,3,4,4,6,2,2,2,3,3,3,3
HII,Huntington Ingalls Industries Inc,우주항공 및 국방,521010.0,0,0,1,0,0,5,5,5,10,5,10,10
OGE,OGE Energy Corp,전기 유틸리티,591010.0,0,0,1,0,1,1,1,5,10,10,10,10
PII,Polaris Inc,레저 상품,532050.0,0,1,4,1,4,6,8,6,6,2,3,2
KGC,Kinross Gold Corp,메탈&마이닝,512010.0,1,3,3,3,3,3,3,3,7,7,12,12
ALK,Alaska Air Group Inc,운송업,524060.0,2,2,2,2,2,0,0,0,0,0,0,13
ACC,American Campus Communities Inc,주택 및 상업용 리츠,601020.0,0,1,1,1,4,6,6,6,6,6,6,6
NYT,New York Times Co Class A,미디어 및 출판,533020.0,1,3,3,3,3,7,7,7,7,7,12,12
OHI,Omega Healthcare Investors Inc,주택 및 상업용 리츠,601020.0,0,0,3,3,1,1,1,1,1,11,11,1
AN,AutoNation Inc,전문품 상점,534030.0,1,1,4,4,6,2,2,2,2,3,7,7
PVH,PVH Corp,섬유 및 의류,532020.0,0,0,0,0,0,5,8,8,9,5,5,5
HTA,Healthcare Trust Of America Inc Class A,주택 및 상업용 리츠,601020.0,0,1,1,1,4,6,6,6,6,6,11,6
ATUS,Altice USA Inc Class A,통신 서비스,574010.0,2,2,2,5,5,4,6,4,4,11,11,11
OMF,OneMain Holdings Inc,은행,551010.0,1,3,4,4,6,2,2,2,3,3,3,3
MTZ,MasTec Inc,건설 및 엔지니어링,522010.0,1,3,4,4,6,2,2,2,3,3,3,3
PSO,Pearson PLC ADR,미디어 및 출판,533020.0,2,2,2,5,5,4,4,4,4,4,4,4
POST,Post Holdings Inc,식품 및 담배,541020.0,1,3,3,3,1,1,1,1,1,1,1,1
DCI,Donaldson Company Inc,전문 및 상업 서비스,522030.0,1,3,3,3,1,7,3,3,1,1,1,3
DCP,DCP Midstream Units,오일 및 가스 장비 및 서비스,501030.0,2,2,0,2,2,0,0,9,9,0,9,9
NLSN,Nielsen Holdings PLC,미디어 및 출판,533020.0,2,2,2,5,5,4,4,4,4,4,4,4
TOL,Toll Brothers Inc,주택건설,532030.0,1,1,4,4,6,2,2,2,2,3,2,2
AXTA,Axalta Coating Systems Ltd,화학,511010.0,0,1,1,1,4,6,8,8,8,8,8,8
HOG,Harley-Davidson Inc,자동차 및 자동차 부품,531010.0,2,2,2,5,5,4,4,4,4,4,4,4
RBA,Ritchie Bros Auctioneers Inc,전문 및 상업 서비스,522030.0,1,3,3,4,3,7,7,7,7,7,7,7
AR,Antero Resources Corp,오일 및 가스,501020.0,2,2,2,5,5,4,4,4,4,4,4,4
EHC,Encompass Health Corp,헬스케어 업체 및 서비스,561020.0,1,3,3,3,3,1,1,1,1,7,12,12
SWCH,Switch Inc Class A,"컴퓨터, 전화 및 가전제품",571060.0,1,1,4,4,6,3,6,6,6,3,11,11
KT,KT Corp ADR,통신 서비스,574010.0,2,2,2,2,2,6,8,0,8,8,8,8
HFC,HollyFrontier Corp,오일 및 가스,501020.0,0,0,0,0,0,5,5,5,10,5,10,0
FSK,FS KKR Capital Corp,다양한 금융서비스,555010.0,2,2,2,2,2,4,4,0,0,0,0,13
ADT,ADT Inc,커뮤니케이션 및 네트워킹,571020.0,2,2,2,5,5,4,4,4,4,4,4,4
X,United States Steel Corp,메탈&마이닝,512010.0,2,2,0,2,4,6,8,8,8,8,8,8
EME,EMCOR Group Inc,건설 및 엔지니어링,522010.0,1,3,4,4,6,2,2,2,2,2,2,2
HGV,Hilton Grand Vacations Inc,호텔 및 엔터테인먼트,533010.0,0,1,1,1,4,2,8,8,5,2,2,2
TV,Grupo Televisa SAB ADR,미디어 및 출판,533020.0,2,2,2,5,5,4,4,4,4,4,4,4
PRI,Primerica Inc,보험,553010.0,1,3,3,3,3,7,7,1,1,1,1,12
GGB,Gerdau SA ADR,메탈&마이닝,512010.0,1,1,4,1,1,2,2,2,5,2,3,3
MGP,MGM Growth Properties LLC Class A,주택 및 상업용 리츠,601020.0,1,3,4,4,6,2,2,2,2,2,2,2
IGT,International Game Technology PLC,호텔 및 엔터테인먼트,533010.0,0,1,1,1,4,6,8,8,8,8,8,8
CADE,Cadence Bank,은행,551010.0,0,0,1,0,0,5,5,5,5,5,5,5
LPX,Louisiana-Pacific Corp,종이 및 임산물,513010.0,1,3,4,4,6,2,2,2,2,3,7,7
UNM,Unum Group,보험,553010.0,2,2,0,2,2,0,0,0,0,0,0,13
CR,Crane Co,"건설장비 및 대형차, 기차, 배",521020.0,0,1,1,1,4,5,5,5,5,2,5,5
GPS,Gap Inc,전문품 상점,534030.0,2,2,2,5,5,6,8,8,8,8,8,8
FLO,Flowers Foods Inc,식품 및 담배,541020.0,1,3,3,3,3,7,7,7,7,7,12,12
SRC,Spirit Realty Capital Inc,주택 및 상업용 리츠,601020.0,0,1,1,5,5,6,6,6,6,6,6,6
AMG,Affiliated Managers Group Inc,투자은행 및 서비스,551020.0,2,2,2,5,5,6,8,8,8,8,8,8
INGR,Ingredion Inc,식품 및 담배,541020.0,2,2,2,2,2,0,4,0,0,0,0,13
ESI,Element Solutions Inc,화학,511010.0,1,1,4,4,6,2,2,2,2,3,2,6
LPL,LG Display Co Ltd ADR,전자 장비 및 부품,571040.0,2,2,2,5,2,4,4,0,8,8,8,8
JHG,Janus Henderson Group PLC,투자은행 및 서비스,551020.0,0,1,4,1,4,6,8,8,8,8,8,8
