Symbol,Name,Industry,IndustryCode,cluster_3,cluster_4,cluster_5,cluster_6,cluster_7,cluster_8,cluster_9,cluster_10,cluster_11,cluster_12,cluster_13,cluster_14
SPB,Spectrum Brands Holdings Inc,가정용품,532040.0,0,3,3,3,3,6,0,4,10,10,12,12
KEX,Kirby Corp,화물 및 물류 서비스,524050.0,0,0,2,2,2,4,4,9,9,9,9,9
SIX,Six Flags Entertainment Corp,호텔 및 엔터테인먼트,533010.0,0,0,0,2,0,4,4,0,4,4,4,4
CIB,Bancolombia SA ADR,은행,551010.0,0,0,2,2,2,4,4,9,9,9,9,9
ASB,Associated Banc-Corp,은행,551010.0,2,0,2,2,3,6,4,4,10,10,4,13
XRX,Xerox Holdings Corp,사무기기,571050.0,0,0,2,2,2,4,4,9,9,9,9,9
ABG,Asbury Automotive Group Inc,전문품 상점,534030.0,1,1,4,4,5,2,8,8,8,8,8,8
HPP,Hudson Pacific Properties Inc,주택 및 상업용 리츠,601020.0,0,0,0,2,2,4,4,9,4,4,4,4
KFY,Korn Ferry,전문 및 상업 서비스,522030.0,2,2,1,5,5,1,5,1,1,1,1,10
SAFE,Safehold Inc,주택 및 상업용 리츠,601020.0,1,1,4,4,4,2,2,2,2,8,8,8
SUN,Sunoco Common Units,오일 및 가스,501020.0,2,2,1,5,6,7,6,6,6,11,11,11
GATX,GATX Corp,은행,551010.0,1,1,4,1,1,1,5,3,3,5,3,5
PFSI,PennyMac Financial Services Inc,은행,551010.0,1,1,4,4,4,2,2,2,8,8,8,8
HP,Helmerich and Payne Inc,오일 및 가스 장비 및 서비스,501030.0,0,3,0,0,0,0,0,0,4,4,0,4
FUN,Cedar Fair Units,호텔 및 엔터테인먼트,533010.0,0,3,0,0,0,0,0,0,4,4,4,4
TROX,Tronox Holdings PLC,화학,511010.0,2,2,1,5,3,6,1,4,10,10,12,13
JWN,Nordstrom Inc,다양한 소매업,534020.0,0,3,0,0,0,0,7,0,4,4,0,7
HI,Hillenbrand Inc,"건설장비 및 대형차, 기차, 배",521020.0,2,2,1,5,3,6,1,3,10,3,10,13
